split,xml_file,filename,class,img_width,img_height,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area,aspect_ratio
train,rolled-in_scale_134.xml,rolled-in_scale_134.jpg,rolled-in_scale,200,200,87,77,169,154,82,77,6314,1.0649350649350648
train,rolled-in_scale_134.xml,rolled-in_scale_134.jpg,rolled-in_scale,200,200,28,78,81,161,53,83,4399,0.6385542168674698
train,rolled-in_scale_134.xml,rolled-in_scale_134.jpg,rolled-in_scale,200,200,45,14,85,37,40,23,920,1.7391304347826086
train,rolled-in_scale_135.xml,rolled-in_scale_135.jpg,rolled-in_scale,200,200,32,40,93,172,61,132,8052,0.4621212121212121
train,rolled-in_scale_135.xml,rolled-in_scale_135.jpg,rolled-in_scale,200,200,105,65,167,99,62,34,2108,1.8235294117647058
train,rolled-in_scale_136.xml,rolled-in_scale_136.jpg,rolled-in_scale,200,200,57,70,138,122,81,52,4212,1.5576923076923077
train,rolled-in_scale_136.xml,rolled-in_scale_136.jpg,rolled-in_scale,200,200,119,153,179,194,60,41,2460,1.4634146341463414
train,rolled-in_scale_137.xml,rolled-in_scale_137.jpg,rolled-in_scale,200,200,50,74,95,106,45,32,1440,1.40625
train,rolled-in_scale_137.xml,rolled-in_scale_137.jpg,rolled-in_scale,200,200,99,158,145,200,46,42,1932,1.0952380952380953
train,rolled-in_scale_138.xml,rolled-in_scale_138.jpg,rolled-in_scale,200,200,71,44,136,184,65,140,9100,0.4642857142857143
train,rolled-in_scale_139.xml,rolled-in_scale_139.jpg,rolled-in_scale,200,200,101,81,181,141,80,60,4800,1.3333333333333333
train,rolled-in_scale_139.xml,rolled-in_scale_139.jpg,rolled-in_scale,200,200,114,148,144,200,30,52,1560,0.5769230769230769
train,rolled-in_scale_14.xml,rolled-in_scale_14.jpg,rolled-in_scale,200,200,98,22,148,113,50,91,4550,0.5494505494505495
train,rolled-in_scale_140.xml,rolled-in_scale_140.jpg,rolled-in_scale,200,200,57,88,143,200,86,112,9632,0.7678571428571429
train,rolled-in_scale_140.xml,rolled-in_scale_140.jpg,rolled-in_scale,200,200,164,19,186,58,22,39,858,0.5641025641025641
train,rolled-in_scale_141.xml,rolled-in_scale_141.jpg,rolled-in_scale,200,200,9,28,121,110,112,82,9184,1.3658536585365855
train,rolled-in_scale_141.xml,rolled-in_scale_141.jpg,rolled-in_scale,200,200,134,47,192,188,58,141,8178,0.41134751773049644
train,rolled-in_scale_142.xml,rolled-in_scale_142.jpg,rolled-in_scale,200,200,52,25,128,98,76,73,5548,1.0410958904109588
train,rolled-in_scale_143.xml,rolled-in_scale_143.jpg,rolled-in_scale,200,200,75,52,127,119,52,67,3484,0.7761194029850746
train,rolled-in_scale_143.xml,rolled-in_scale_143.jpg,rolled-in_scale,200,200,111,139,155,189,44,50,2200,0.88
train,rolled-in_scale_144.xml,rolled-in_scale_144.jpg,rolled-in_scale,200,200,102,67,176,140,74,73,5402,1.0136986301369864
train,rolled-in_scale_144.xml,rolled-in_scale_144.jpg,rolled-in_scale,200,200,49,105,94,186,45,81,3645,0.5555555555555556
train,rolled-in_scale_144.xml,rolled-in_scale_144.jpg,rolled-in_scale,200,200,67,18,111,78,44,60,2640,0.7333333333333333
train,rolled-in_scale_145.xml,rolled-in_scale_145.jpg,rolled-in_scale,200,200,33,144,101,200,68,56,3808,1.2142857142857142
train,rolled-in_scale_145.xml,rolled-in_scale_145.jpg,rolled-in_scale,200,200,37,13,81,80,44,67,2948,0.6567164179104478
train,rolled-in_scale_146.xml,rolled-in_scale_146.jpg,rolled-in_scale,200,200,92,13,130,76,38,63,2394,0.6031746031746031
train,rolled-in_scale_146.xml,rolled-in_scale_146.jpg,rolled-in_scale,200,200,112,128,179,185,67,57,3819,1.1754385964912282
train,rolled-in_scale_147.xml,rolled-in_scale_147.jpg,rolled-in_scale,200,200,84,10,144,68,60,58,3480,1.0344827586206897
train,rolled-in_scale_147.xml,rolled-in_scale_147.jpg,rolled-in_scale,200,200,79,86,142,155,63,69,4347,0.9130434782608695
train,rolled-in_scale_148.xml,rolled-in_scale_148.jpg,rolled-in_scale,200,200,122,63,178,131,56,68,3808,0.8235294117647058
train,rolled-in_scale_148.xml,rolled-in_scale_148.jpg,rolled-in_scale,200,200,77,9,121,59,44,50,2200,0.88
train,rolled-in_scale_149.xml,rolled-in_scale_149.jpg,rolled-in_scale,200,200,49,89,136,193,87,104,9048,0.8365384615384616
train,rolled-in_scale_149.xml,rolled-in_scale_149.jpg,rolled-in_scale,200,200,160,66,192,175,32,109,3488,0.29357798165137616
train,rolled-in_scale_149.xml,rolled-in_scale_149.jpg,rolled-in_scale,200,200,97,1,137,44,40,43,1720,0.9302325581395349
train,rolled-in_scale_15.xml,rolled-in_scale_15.jpg,rolled-in_scale,200,200,26,47,95,114,69,67,4623,1.0298507462686568
train,rolled-in_scale_150.xml,rolled-in_scale_150.jpg,rolled-in_scale,200,200,33,3,157,193,124,190,23560,0.6526315789473685
train,rolled-in_scale_150.xml,rolled-in_scale_150.jpg,rolled-in_scale,200,200,128,1,170,45,42,44,1848,0.9545454545454546
train,rolled-in_scale_151.xml,rolled-in_scale_151.jpg,rolled-in_scale,200,200,109,46,167,197,58,151,8758,0.3841059602649007
train,rolled-in_scale_151.xml,rolled-in_scale_151.jpg,rolled-in_scale,200,200,117,1,198,59,81,58,4698,1.396551724137931
train,rolled-in_scale_152.xml,rolled-in_scale_152.jpg,rolled-in_scale,200,200,2,1,54,197,52,196,10192,0.2653061224489796
train,rolled-in_scale_152.xml,rolled-in_scale_152.jpg,rolled-in_scale,200,200,49,6,131,63,82,57,4674,1.4385964912280702
train,rolled-in_scale_153.xml,rolled-in_scale_153.jpg,rolled-in_scale,200,200,71,3,129,197,58,194,11252,0.29896907216494845
train,rolled-in_scale_153.xml,rolled-in_scale_153.jpg,rolled-in_scale,200,200,121,4,192,72,71,68,4828,1.0441176470588236
train,rolled-in_scale_154.xml,rolled-in_scale_154.jpg,rolled-in_scale,200,200,123,58,195,113,72,55,3960,1.309090909090909
train,rolled-in_scale_155.xml,rolled-in_scale_155.jpg,rolled-in_scale,200,200,69,25,125,80,56,55,3080,1.018181818181818
train,rolled-in_scale_156.xml,rolled-in_scale_156.jpg,rolled-in_scale,200,200,20,28,68,182,48,154,7392,0.3116883116883117
train,rolled-in_scale_156.xml,rolled-in_scale_156.jpg,rolled-in_scale,200,200,97,85,147,140,50,55,2750,0.9090909090909091
train,rolled-in_scale_157.xml,rolled-in_scale_157.jpg,rolled-in_scale,200,200,95,22,145,52,50,30,1500,1.6666666666666667
train,rolled-in_scale_157.xml,rolled-in_scale_157.jpg,rolled-in_scale,200,200,59,83,136,182,77,99,7623,0.7777777777777778
train,rolled-in_scale_158.xml,rolled-in_scale_158.jpg,rolled-in_scale,200,200,15,120,81,192,66,72,4752,0.9166666666666666
train,rolled-in_scale_159.xml,rolled-in_scale_159.jpg,rolled-in_scale,200,200,31,59,74,161,43,102,4386,0.4215686274509804
train,rolled-in_scale_16.xml,rolled-in_scale_16.jpg,rolled-in_scale,200,200,56,94,109,192,53,98,5194,0.5408163265306123
train,rolled-in_scale_16.xml,rolled-in_scale_16.jpg,rolled-in_scale,200,200,157,66,183,94,26,28,728,0.9285714285714286
train,rolled-in_scale_160.xml,rolled-in_scale_160.jpg,rolled-in_scale,200,200,43,1,83,73,40,72,2880,0.5555555555555556
train,rolled-in_scale_160.xml,rolled-in_scale_160.jpg,rolled-in_scale,200,200,39,138,84,200,45,62,2790,0.7258064516129032
train,rolled-in_scale_160.xml,rolled-in_scale_160.jpg,rolled-in_scale,200,200,100,149,200,200,100,51,5100,1.9607843137254901
train,rolled-in_scale_161.xml,rolled-in_scale_161.jpg,rolled-in_scale,200,200,37,4,89,63,52,59,3068,0.8813559322033898
train,rolled-in_scale_161.xml,rolled-in_scale_161.jpg,rolled-in_scale,200,200,22,150,83,200,61,50,3050,1.22
train,rolled-in_scale_162.xml,rolled-in_scale_162.jpg,rolled-in_scale,200,200,10,130,97,192,87,62,5394,1.403225806451613
train,rolled-in_scale_162.xml,rolled-in_scale_162.jpg,rolled-in_scale,200,200,6,50,98,117,92,67,6164,1.373134328358209
train,rolled-in_scale_163.xml,rolled-in_scale_163.jpg,rolled-in_scale,200,200,23,40,94,125,71,85,6035,0.8352941176470589
train,rolled-in_scale_163.xml,rolled-in_scale_163.jpg,rolled-in_scale,200,200,56,143,127,200,71,57,4047,1.2456140350877194
train,rolled-in_scale_164.xml,rolled-in_scale_164.jpg,rolled-in_scale,200,200,57,52,112,138,55,86,4730,0.6395348837209303
train,rolled-in_scale_165.xml,rolled-in_scale_165.jpg,rolled-in_scale,200,200,24,52,109,139,85,87,7395,0.9770114942528736
train,rolled-in_scale_165.xml,rolled-in_scale_165.jpg,rolled-in_scale,200,200,135,122,181,195,46,73,3358,0.6301369863013698
train,rolled-in_scale_166.xml,rolled-in_scale_166.jpg,rolled-in_scale,200,200,13,109,125,191,112,82,9184,1.3658536585365855
train,rolled-in_scale_166.xml,rolled-in_scale_166.jpg,rolled-in_scale,200,200,91,12,169,70,78,58,4524,1.3448275862068966
train,rolled-in_scale_167.xml,rolled-in_scale_167.jpg,rolled-in_scale,200,200,4,19,72,75,68,56,3808,1.2142857142857142
train,rolled-in_scale_167.xml,rolled-in_scale_167.jpg,rolled-in_scale,200,200,64,73,123,145,59,72,4248,0.8194444444444444
train,rolled-in_scale_168.xml,rolled-in_scale_168.jpg,rolled-in_scale,200,200,42,52,122,149,80,97,7760,0.8247422680412371
train,rolled-in_scale_168.xml,rolled-in_scale_168.jpg,rolled-in_scale,200,200,165,116,200,167,35,51,1785,0.6862745098039216
train,rolled-in_scale_169.xml,rolled-in_scale_169.jpg,rolled-in_scale,200,200,35,1,147,52,112,51,5712,2.196078431372549
train,rolled-in_scale_169.xml,rolled-in_scale_169.jpg,rolled-in_scale,200,200,23,124,139,187,116,63,7308,1.8412698412698412
train,rolled-in_scale_17.xml,rolled-in_scale_17.jpg,rolled-in_scale,200,200,30,18,98,77,68,59,4012,1.152542372881356
train,rolled-in_scale_170.xml,rolled-in_scale_170.jpg,rolled-in_scale,200,200,1,101,129,198,128,97,12416,1.3195876288659794
train,rolled-in_scale_170.xml,rolled-in_scale_170.jpg,rolled-in_scale,200,200,31,27,129,87,98,60,5880,1.6333333333333333
train,rolled-in_scale_171.xml,rolled-in_scale_171.jpg,rolled-in_scale,200,200,47,89,158,197,111,108,11988,1.0277777777777777
train,rolled-in_scale_171.xml,rolled-in_scale_171.jpg,rolled-in_scale,200,200,39,27,158,94,119,67,7973,1.7761194029850746
train,rolled-in_scale_172.xml,rolled-in_scale_172.jpg,rolled-in_scale,200,200,67,3,175,113,108,110,11880,0.9818181818181818
train,rolled-in_scale_172.xml,rolled-in_scale_172.jpg,rolled-in_scale,200,200,130,164,200,194,70,30,2100,2.3333333333333335
train,rolled-in_scale_173.xml,rolled-in_scale_173.jpg,rolled-in_scale,200,200,8,75,114,198,106,123,13038,0.8617886178861789
train,rolled-in_scale_173.xml,rolled-in_scale_173.jpg,rolled-in_scale,200,200,1,1,71,31,70,30,2100,2.3333333333333335
train,rolled-in_scale_174.xml,rolled-in_scale_174.jpg,rolled-in_scale,200,200,31,26,123,193,92,167,15364,0.5508982035928144
train,rolled-in_scale_175.xml,rolled-in_scale_175.jpg,rolled-in_scale,200,200,101,33,188,193,87,160,13920,0.54375
train,rolled-in_scale_176.xml,rolled-in_scale_176.jpg,rolled-in_scale,200,200,74,16,121,70,47,54,2538,0.8703703703703703
train,rolled-in_scale_176.xml,rolled-in_scale_176.jpg,rolled-in_scale,200,200,119,72,170,159,51,87,4437,0.5862068965517241
train,rolled-in_scale_177.xml,rolled-in_scale_177.jpg,rolled-in_scale,200,200,28,1,90,101,62,100,6200,0.62
train,rolled-in_scale_177.xml,rolled-in_scale_177.jpg,rolled-in_scale,200,200,45,117,106,198,61,81,4941,0.7530864197530864
train,rolled-in_scale_177.xml,rolled-in_scale_177.jpg,rolled-in_scale,200,200,96,2,183,94,87,92,8004,0.9456521739130435
train,rolled-in_scale_178.xml,rolled-in_scale_178.jpg,rolled-in_scale,200,200,5,45,79,183,74,138,10212,0.5362318840579711
train,rolled-in_scale_178.xml,rolled-in_scale_178.jpg,rolled-in_scale,200,200,63,16,162,56,99,40,3960,2.475
train,rolled-in_scale_178.xml,rolled-in_scale_178.jpg,rolled-in_scale,200,200,1,1,59,56,58,55,3190,1.0545454545454545
train,rolled-in_scale_179.xml,rolled-in_scale_179.jpg,rolled-in_scale,200,200,2,72,81,112,79,40,3160,1.975
train,rolled-in_scale_179.xml,rolled-in_scale_179.jpg,rolled-in_scale,200,200,4,3,81,65,77,62,4774,1.2419354838709677
train,rolled-in_scale_18.xml,rolled-in_scale_18.jpg,rolled-in_scale,200,200,111,98,160,196,49,98,4802,0.5
train,rolled-in_scale_18.xml,rolled-in_scale_18.jpg,rolled-in_scale,200,200,133,1,179,45,46,44,2024,1.0454545454545454
train,rolled-in_scale_180.xml,rolled-in_scale_180.jpg,rolled-in_scale,200,200,13,1,78,64,65,63,4095,1.0317460317460319
train,rolled-in_scale_180.xml,rolled-in_scale_180.jpg,rolled-in_scale,200,200,144,68,193,155,49,87,4263,0.5632183908045977
train,rolled-in_scale_181.xml,rolled-in_scale_181.jpg,rolled-in_scale,200,200,62,57,128,170,66,113,7458,0.584070796460177
train,rolled-in_scale_182.xml,rolled-in_scale_182.jpg,rolled-in_scale,200,200,63,59,193,171,130,112,14560,1.1607142857142858
train,rolled-in_scale_183.xml,rolled-in_scale_183.jpg,rolled-in_scale,200,200,29,76,103,198,74,122,9028,0.6065573770491803
train,rolled-in_scale_183.xml,rolled-in_scale_183.jpg,rolled-in_scale,200,200,150,65,189,186,39,121,4719,0.32231404958677684
train,rolled-in_scale_183.xml,rolled-in_scale_183.jpg,rolled-in_scale,200,200,35,16,151,52,116,36,4176,3.2222222222222223
train,rolled-in_scale_184.xml,rolled-in_scale_184.jpg,rolled-in_scale,200,200,29,91,175,199,146,108,15768,1.3518518518518519
train,rolled-in_scale_184.xml,rolled-in_scale_184.jpg,rolled-in_scale,200,200,9,1,95,107,86,106,9116,0.8113207547169812
train,rolled-in_scale_184.xml,rolled-in_scale_184.jpg,rolled-in_scale,200,200,120,1,154,54,34,53,1802,0.6415094339622641
train,rolled-in_scale_185.xml,rolled-in_scale_185.jpg,rolled-in_scale,200,200,3,26,55,194,52,168,8736,0.30952380952380953
train,rolled-in_scale_185.xml,rolled-in_scale_185.jpg,rolled-in_scale,200,200,73,28,199,160,126,132,16632,0.9545454545454546
train,rolled-in_scale_186.xml,rolled-in_scale_186.jpg,rolled-in_scale,200,200,45,13,200,46,155,33,5115,4.696969696969697
train,rolled-in_scale_186.xml,rolled-in_scale_186.jpg,rolled-in_scale,200,200,23,85,181,190,158,105,16590,1.5047619047619047
train,rolled-in_scale_186.xml,rolled-in_scale_186.jpg,rolled-in_scale,200,200,1,118,76,160,75,42,3150,1.7857142857142858
train,rolled-in_scale_187.xml,rolled-in_scale_187.jpg,rolled-in_scale,200,200,32,22,133,70,101,48,4848,2.1041666666666665
train,rolled-in_scale_187.xml,rolled-in_scale_187.jpg,rolled-in_scale,200,200,75,111,199,196,124,85,10540,1.4588235294117646
train,rolled-in_scale_188.xml,rolled-in_scale_188.jpg,rolled-in_scale,200,200,31,52,105,199,74,147,10878,0.5034013605442177
train,rolled-in_scale_188.xml,rolled-in_scale_188.jpg,rolled-in_scale,200,200,52,13,104,48,52,35,1820,1.4857142857142858
train,rolled-in_scale_189.xml,rolled-in_scale_189.jpg,rolled-in_scale,200,200,116,38,184,194,68,156,10608,0.4358974358974359
train,rolled-in_scale_189.xml,rolled-in_scale_189.jpg,rolled-in_scale,200,200,49,37,105,149,56,112,6272,0.5
train,rolled-in_scale_19.xml,rolled-in_scale_19.jpg,rolled-in_scale,200,200,1,50,55,197,54,147,7938,0.3673469387755102
train,rolled-in_scale_19.xml,rolled-in_scale_19.jpg,rolled-in_scale,200,200,125,11,178,192,53,181,9593,0.292817679558011
train,rolled-in_scale_190.xml,rolled-in_scale_190.jpg,rolled-in_scale,200,200,1,77,45,155,44,78,3432,0.5641025641025641
train,rolled-in_scale_190.xml,rolled-in_scale_190.jpg,rolled-in_scale,200,200,89,99,185,193,96,94,9024,1.0212765957446808
train,rolled-in_scale_190.xml,rolled-in_scale_190.jpg,rolled-in_scale,200,200,62,1,177,42,115,41,4715,2.8048780487804876
train,rolled-in_scale_191.xml,rolled-in_scale_191.jpg,rolled-in_scale,200,200,102,86,189,160,87,74,6438,1.1756756756756757
train,rolled-in_scale_191.xml,rolled-in_scale_191.jpg,rolled-in_scale,200,200,1,40,46,112,45,72,3240,0.625
train,rolled-in_scale_192.xml,rolled-in_scale_192.jpg,rolled-in_scale,200,200,108,155,199,198,91,43,3913,2.116279069767442
train,rolled-in_scale_192.xml,rolled-in_scale_192.jpg,rolled-in_scale,200,200,25,14,98,140,73,126,9198,0.5793650793650794
train,rolled-in_scale_192.xml,rolled-in_scale_192.jpg,rolled-in_scale,200,200,62,31,157,129,95,98,9310,0.9693877551020408
train,rolled-in_scale_193.xml,rolled-in_scale_193.jpg,rolled-in_scale,200,200,19,27,90,200,71,173,12283,0.41040462427745666
train,rolled-in_scale_193.xml,rolled-in_scale_193.jpg,rolled-in_scale,200,200,94,145,160,195,66,50,3300,1.32
train,rolled-in_scale_193.xml,rolled-in_scale_193.jpg,rolled-in_scale,200,200,90,39,143,66,53,27,1431,1.962962962962963
train,rolled-in_scale_194.xml,rolled-in_scale_194.jpg,rolled-in_scale,200,200,7,35,138,89,131,54,7074,2.425925925925926
train,rolled-in_scale_194.xml,rolled-in_scale_194.jpg,rolled-in_scale,200,200,27,151,127,198,100,47,4700,2.127659574468085
train,rolled-in_scale_195.xml,rolled-in_scale_195.jpg,rolled-in_scale,200,200,71,36,141,119,70,83,5810,0.8433734939759037
train,rolled-in_scale_196.xml,rolled-in_scale_196.jpg,rolled-in_scale,200,200,25,28,86,200,61,172,10492,0.3546511627906977
train,rolled-in_scale_196.xml,rolled-in_scale_196.jpg,rolled-in_scale,200,200,34,1,70,78,36,77,2772,0.4675324675324675
train,rolled-in_scale_197.xml,rolled-in_scale_197.jpg,rolled-in_scale,200,200,19,94,67,161,48,67,3216,0.7164179104477612
train,rolled-in_scale_197.xml,rolled-in_scale_197.jpg,rolled-in_scale,200,200,21,179,68,199,47,20,940,2.35
train,rolled-in_scale_197.xml,rolled-in_scale_197.jpg,rolled-in_scale,200,200,87,122,159,200,72,78,5616,0.9230769230769231
train,rolled-in_scale_197.xml,rolled-in_scale_197.jpg,rolled-in_scale,200,200,100,1,157,40,57,39,2223,1.4615384615384615
train,rolled-in_scale_198.xml,rolled-in_scale_198.jpg,rolled-in_scale,200,200,49,1,161,75,112,74,8288,1.5135135135135136
train,rolled-in_scale_198.xml,rolled-in_scale_198.jpg,rolled-in_scale,200,200,29,124,127,199,98,75,7350,1.3066666666666666
train,rolled-in_scale_198.xml,rolled-in_scale_198.jpg,rolled-in_scale,200,200,130,139,190,198,60,59,3540,1.0169491525423728
train,rolled-in_scale_199.xml,rolled-in_scale_199.jpg,rolled-in_scale,200,200,4,3,90,79,86,76,6536,1.131578947368421
train,rolled-in_scale_199.xml,rolled-in_scale_199.jpg,rolled-in_scale,200,200,105,22,169,175,64,153,9792,0.41830065359477125
train,rolled-in_scale_199.xml,rolled-in_scale_199.jpg,rolled-in_scale,200,200,44,114,112,165,68,51,3468,1.3333333333333333
train,rolled-in_scale_2.xml,rolled-in_scale_2.jpg,rolled-in_scale,200,200,148,87,197,187,49,100,4900,0.49
train,rolled-in_scale_20.xml,rolled-in_scale_20.jpg,rolled-in_scale,200,200,28,104,77,183,49,79,3871,0.620253164556962
train,rolled-in_scale_20.xml,rolled-in_scale_20.jpg,rolled-in_scale,200,200,107,38,199,194,92,156,14352,0.5897435897435898
train,rolled-in_scale_20.xml,rolled-in_scale_20.jpg,rolled-in_scale,200,200,106,1,150,33,44,32,1408,1.375
train,rolled-in_scale_200.xml,rolled-in_scale_200.jpg,rolled-in_scale,200,200,61,97,164,199,103,102,10506,1.0098039215686274
train,rolled-in_scale_200.xml,rolled-in_scale_200.jpg,rolled-in_scale,200,200,117,110,177,158,60,48,2880,1.25
train,rolled-in_scale_201.xml,rolled-in_scale_201.jpg,rolled-in_scale,200,200,45,64,106,128,61,64,3904,0.953125
train,rolled-in_scale_201.xml,rolled-in_scale_201.jpg,rolled-in_scale,200,200,104,21,160,86,56,65,3640,0.8615384615384616
train,rolled-in_scale_202.xml,rolled-in_scale_202.jpg,rolled-in_scale,200,200,56,41,141,102,85,61,5185,1.3934426229508197
train,rolled-in_scale_202.xml,rolled-in_scale_202.jpg,rolled-in_scale,200,200,43,119,164,167,121,48,5808,2.5208333333333335
train,rolled-in_scale_203.xml,rolled-in_scale_203.jpg,rolled-in_scale,200,200,88,145,121,195,33,50,1650,0.66
train,rolled-in_scale_203.xml,rolled-in_scale_203.jpg,rolled-in_scale,200,200,113,84,149,115,36,31,1116,1.1612903225806452
train,rolled-in_scale_203.xml,rolled-in_scale_203.jpg,rolled-in_scale,200,200,21,93,77,138,56,45,2520,1.2444444444444445
train,rolled-in_scale_204.xml,rolled-in_scale_204.jpg,rolled-in_scale,200,200,102,60,168,192,66,132,8712,0.5
train,rolled-in_scale_204.xml,rolled-in_scale_204.jpg,rolled-in_scale,200,200,18,151,87,197,69,46,3174,1.5
train,rolled-in_scale_205.xml,rolled-in_scale_205.jpg,rolled-in_scale,200,200,61,47,132,199,71,152,10792,0.46710526315789475
train,rolled-in_scale_205.xml,rolled-in_scale_205.jpg,rolled-in_scale,200,200,129,148,199,195,70,47,3290,1.4893617021276595
train,rolled-in_scale_205.xml,rolled-in_scale_205.jpg,rolled-in_scale,200,200,127,43,181,70,54,27,1458,2.0
train,rolled-in_scale_206.xml,rolled-in_scale_206.jpg,rolled-in_scale,200,200,79,36,140,193,61,157,9577,0.3885350318471338
train,rolled-in_scale_207.xml,rolled-in_scale_207.jpg,rolled-in_scale,200,200,22,118,94,200,72,82,5904,0.8780487804878049
train,rolled-in_scale_207.xml,rolled-in_scale_207.jpg,rolled-in_scale,200,200,39,1,85,40,46,39,1794,1.1794871794871795
train,rolled-in_scale_208.xml,rolled-in_scale_208.jpg,rolled-in_scale,200,200,23,28,102,105,79,77,6083,1.025974025974026
train,rolled-in_scale_208.xml,rolled-in_scale_208.jpg,rolled-in_scale,200,200,115,51,178,194,63,143,9009,0.4405594405594406
train,rolled-in_scale_209.xml,rolled-in_scale_209.jpg,rolled-in_scale,200,200,40,18,132,72,92,54,4968,1.7037037037037037
train,rolled-in_scale_209.xml,rolled-in_scale_209.jpg,rolled-in_scale,200,200,35,76,156,197,121,121,14641,1.0
train,rolled-in_scale_21.xml,rolled-in_scale_21.jpg,rolled-in_scale,200,200,138,7,197,196,59,189,11151,0.31216931216931215
train,rolled-in_scale_21.xml,rolled-in_scale_21.jpg,rolled-in_scale,200,200,56,104,107,177,51,73,3723,0.6986301369863014
train,rolled-in_scale_21.xml,rolled-in_scale_21.jpg,rolled-in_scale,200,200,145,1,183,31,38,30,1140,1.2666666666666666
train,rolled-in_scale_210.xml,rolled-in_scale_210.jpg,rolled-in_scale,200,200,107,79,171,179,64,100,6400,0.64
train,rolled-in_scale_210.xml,rolled-in_scale_210.jpg,rolled-in_scale,200,200,42,38,90,98,48,60,2880,0.8
train,rolled-in_scale_210.xml,rolled-in_scale_210.jpg,rolled-in_scale,200,200,62,139,105,188,43,49,2107,0.8775510204081632
train,rolled-in_scale_211.xml,rolled-in_scale_211.jpg,rolled-in_scale,200,200,94,4,168,88,74,84,6216,0.8809523809523809
train,rolled-in_scale_211.xml,rolled-in_scale_211.jpg,rolled-in_scale,200,200,117,97,164,198,47,101,4747,0.46534653465346537
train,rolled-in_scale_212.xml,rolled-in_scale_212.jpg,rolled-in_scale,200,200,81,40,175,106,94,66,6204,1.4242424242424243
train,rolled-in_scale_212.xml,rolled-in_scale_212.jpg,rolled-in_scale,200,200,66,1,106,59,40,58,2320,0.6896551724137931
train,rolled-in_scale_212.xml,rolled-in_scale_212.jpg,rolled-in_scale,200,200,69,125,136,191,67,66,4422,1.0151515151515151
train,rolled-in_scale_213.xml,rolled-in_scale_213.jpg,rolled-in_scale,200,200,51,89,179,199,128,110,14080,1.1636363636363636
train,rolled-in_scale_214.xml,rolled-in_scale_214.jpg,rolled-in_scale,200,200,91,29,122,79,31,50,1550,0.62
train,rolled-in_scale_214.xml,rolled-in_scale_214.jpg,rolled-in_scale,200,200,74,164,117,198,43,34,1462,1.2647058823529411
train,rolled-in_scale_214.xml,rolled-in_scale_214.jpg,rolled-in_scale,200,200,165,41,189,121,24,80,1920,0.3
train,rolled-in_scale_214.xml,rolled-in_scale_214.jpg,rolled-in_scale,200,200,79,123,116,152,37,29,1073,1.2758620689655173
train,rolled-in_scale_215.xml,rolled-in_scale_215.jpg,rolled-in_scale,200,200,42,76,84,136,42,60,2520,0.7
train,rolled-in_scale_215.xml,rolled-in_scale_215.jpg,rolled-in_scale,200,200,112,35,157,194,45,159,7155,0.2830188679245283
train,rolled-in_scale_216.xml,rolled-in_scale_216.jpg,rolled-in_scale,200,200,14,71,69,175,55,104,5720,0.5288461538461539
train,rolled-in_scale_216.xml,rolled-in_scale_216.jpg,rolled-in_scale,200,200,83,69,156,165,73,96,7008,0.7604166666666666
train,rolled-in_scale_217.xml,rolled-in_scale_217.jpg,rolled-in_scale,200,200,13,31,68,83,55,52,2860,1.0576923076923077
train,rolled-in_scale_217.xml,rolled-in_scale_217.jpg,rolled-in_scale,200,200,29,126,71,168,42,42,1764,1.0
train,rolled-in_scale_218.xml,rolled-in_scale_218.jpg,rolled-in_scale,200,200,69,28,146,156,77,128,9856,0.6015625
train,rolled-in_scale_219.xml,rolled-in_scale_219.jpg,rolled-in_scale,200,200,98,41,190,121,92,80,7360,1.15
train,rolled-in_scale_219.xml,rolled-in_scale_219.jpg,rolled-in_scale,200,200,65,128,163,199,98,71,6958,1.380281690140845
train,rolled-in_scale_22.xml,rolled-in_scale_22.jpg,rolled-in_scale,200,200,104,75,151,168,47,93,4371,0.5053763440860215
train,rolled-in_scale_220.xml,rolled-in_scale_220.jpg,rolled-in_scale,200,200,19,125,131,192,112,67,7504,1.671641791044776
train,rolled-in_scale_221.xml,rolled-in_scale_221.jpg,rolled-in_scale,200,200,96,32,149,164,53,132,6996,0.4015151515151515
train,rolled-in_scale_222.xml,rolled-in_scale_222.jpg,rolled-in_scale,200,200,140,136,198,198,58,62,3596,0.9354838709677419
train,rolled-in_scale_222.xml,rolled-in_scale_222.jpg,rolled-in_scale,200,200,112,45,179,170,67,125,8375,0.536
train,rolled-in_scale_223.xml,rolled-in_scale_223.jpg,rolled-in_scale,200,200,62,4,96,32,34,28,952,1.2142857142857142
train,rolled-in_scale_223.xml,rolled-in_scale_223.jpg,rolled-in_scale,200,200,25,113,91,155,66,42,2772,1.5714285714285714
train,rolled-in_scale_224.xml,rolled-in_scale_224.jpg,rolled-in_scale,200,200,14,66,121,199,107,133,14231,0.8045112781954887
train,rolled-in_scale_224.xml,rolled-in_scale_224.jpg,rolled-in_scale,200,200,114,104,192,189,78,85,6630,0.9176470588235294
train,rolled-in_scale_224.xml,rolled-in_scale_224.jpg,rolled-in_scale,200,200,17,18,145,101,128,83,10624,1.5421686746987953
train,rolled-in_scale_225.xml,rolled-in_scale_225.jpg,rolled-in_scale,200,200,18,26,106,148,88,122,10736,0.7213114754098361
train,rolled-in_scale_225.xml,rolled-in_scale_225.jpg,rolled-in_scale,200,200,134,47,200,122,66,75,4950,0.88
